SETTLEMENTDATE,DUID,avg_bid_band_price
2026-03-07,JLB02,5271.55
2026-03-07,JLB03,5271.55
2026-03-07,JUNEESF1,2252.629
2026-03-07,KABANWF1,1777.8780000000002
2026-03-07,KAREEYA1,1932.7369999999999
2026-03-07,KAREEYA2,1932.764
2026-03-07,KAREEYA3,1932.729
2026-03-07,KAREEYA4,1932.7509999999997
2026-03-07,KARSF1,2156.2249999999995
2026-03-07,KEPSF1,1655.9029999999998
2026-03-07,KEPWF1,1655.9029999999998
2026-03-07,KERNGSP1,2338.578
2026-03-07,KESSB1,3134.948
2026-03-07,KIAMSF1,1442.8319999999999
2026-03-07,KIATAWF1,1998.4649999999997
2026-03-07,KIDSPHG1,51.1
2026-03-07,KIDSPHG2,51.1
2026-03-07,KIDSPHL1,51.1
2026-03-07,KIDSPHL2,51.1
2026-03-07,KINGASF1,1875.0030000000006
2026-03-07,KPP_1,2788.777
2026-03-07,KSP1,1786.503
2026-03-07,LADBROK1,6291.861999999999
2026-03-07,LADBROK2,6291.861999999999
2026-03-07,LANCSF1,1806.462
2026-03-07,LBB1,3582.4679999999994
2026-03-07,LDBESS1,3388.2125
2026-03-07,LEM_WIL,1966.2939999999999
2026-03-07,LGAPBS1,3400.840999999999
2026-03-07,LGAPWF1,2364.019
2026-03-07,LGAPWF2,2364.019
2026-03-07,LILYSF1,3682.0600000000004
2026-03-07,LIMBESS1,1430.7455
2026-03-07,LIMOSF11,1772.5919999999999
2026-03-07,LIMOSF21,1799.6029999999998
2026-03-07,LI_WY_CA,2002.7429999999997
2026-03-07,LKBONNY1,1678.527
2026-03-07,LKBONNY2,1673.809
2026-03-07,LKBONNY3,1678.423
2026-03-07,LK_ECHO,1892.7599999999998
2026-03-07,LNGS1,2195.85
2026-03-07,LNGS2,2195.835
2026-03-07,LONSDALE,3551.8089999999997
2026-03-07,LOYYB1,1930.532
2026-03-07,LOYYB2,1930.532
2026-03-07,LVES1,1939.7705
2026-03-07,LYA1,1979.038
2026-03-07,LYA2,1979.038
2026-03-07,LYA3,1979.038
2026-03-07,LYA4,1979.038
2026-03-07,MACARTH1,3180.862
2026-03-07,MACKNTSH,1869.4279999999999
2026-03-07,MANNSF2,2408.961
2026-03-07,MANNUMB1,1117.049
2026-03-07,MANSLR1,3680.165
2026-03-07,MAPS2PV1,2256.3349999999996
2026-03-07,MAPS3PV1,2252.98
2026-03-07,MARYRSF1,1843.187
2026-03-07,MBPS2PV1,2226.32
2026-03-07,MCINTYR1,1867.461
2026-03-07,MCKAY1,3499.4309999999996
2026-03-07,MEADOWBK,1993.7740000000001
2026-03-07,MERCER01,2461.4820000000004
2026-03-07,METZSF1,2263.9259999999995
2026-03-07,MEWF1,1844.107
2026-03-07,MIDDLSF1,1737.3970000000002
2026-03-07,MINTARO,4632.816
2026-03-07,MLB01,2084.073
2026-03-07,MOKOSF1,2281.011
2026-03-07,MOLNGSF1,2105.773
2026-03-07,MOORAWF1,2076.0060000000003
2026-03-07,MOREESF1,1696.839
2026-03-07,MORTLK11,3832.286
2026-03-07,MORTLK12,3832.1160000000004
2026-03-07,MOUSF1,2073.492
2026-03-07,MP1,5005.532
2026-03-07,MP2,5005.532
2026-03-07,MPP_1,3320.2419999999997
2026-03-07,MPP_2,3320.2419999999997
2026-03-07,MREHA1,1049.9585000000002
2026-03-07,MREHA2,1076.8375
2026-03-07,MREHA3,1025.8525000000002
2026-03-07,MRTLSWF1,1835.6510000000003
2026-03-07,MSTUART1,6193.464
2026-03-07,MSTUART2,6193.464
2026-03-07,MSTUART3,6193.464
2026-03-07,MTGELWF1,1858.1560000000002
2026-03-07,MTMILLAR,2418.7799999999997
2026-03-07,MUCRKSF1,1849.3190000000006
2026-03-07,MURRAY,2065.942
2026-03-07,MUSSELR1,1755.4809999999998
2026-03-07,MUWAWF1,1804.241
2026-03-07,MUWAWF2,2757.4729999999995
2026-03-07,MWPS1PV1,2233.946
2026-03-07,MWPS2PV1,2208.4039999999995
2026-03-07,MWPS3PV1,2179.121
2026-03-07,MWPS4PV1,2165.911
2026-03-07,NBHWF1,3126.6549999999997
2026-03-07,NESBESS1,2266.4934999999996
2026-03-07,NESBESS2,2266.4934999999996
2026-03-07,NEVERSF1,1795.9589999999996
2026-03-07,NEWENSF1,1902.1950000000002
2026-03-07,NEWENSF2,1902.1950000000002
2026-03-07,NPS,3710.296
2026-03-07,NUMURSF1,1781.4270000000001
2026-03-07,NYNGAN1,2422.75
2026-03-07,OAKEY1,4399.544
2026-03-07,OAKEY1SF,1995.2100000000003
2026-03-07,OAKEY2,4399.544
2026-03-07,OAKEY2SF,1989.4740000000002
2026-03-07,OAKLAND1,3009.657
2026-03-07,ORABESS1,1890.8450000000005
2026-03-07,OSB-AG,6158.726000000001
2026-03-07,PAREPS1,1757.378
2026-03-07,PAREPW1,1757.378
2026-03-07,PARSF1,1792.711
2026-03-07,PIBESS1,2313.2245000000003
2026-03-07,POAT110,1983.8200000000002
2026-03-07,POAT220,2000.4660000000003
2026-03-07,POR01,4276.9710000000005
2026-03-07,POR03,4284.06
2026-03-07,PPCCGT,3919.577
2026-03-07,PTSTAN1,3547.1639999999998
2026-03-07,PUMP1,2076.0600000000004
2026-03-07,PUMP2,2075.61
2026-03-07,QBYNB1,2430.3145
2026-03-07,QPS1,6459.387
2026-03-07,QPS2,6459.387
2026-03-07,QPS3,6459.387
2026-03-07,QPS4,6459.387
2026-03-07,QPS5,6412.786
2026-03-07,QPSFB1,1778.0280000000002
2026-03-07,QPSFB2,1627.6
2026-03-07,RANGEB1,3130.6175000000003
2026-03-07,REECE1,1870.03
2026-03-07,REECE2,1866.9540000000002
2026-03-07,RESS1,2788.5079999999994
2026-03-07,RIVNB2,1839.7605000000003
2026-03-07,ROMA_7,5795.445
2026-03-07,ROMA_8,5795.445
2026-03-07,RRSF1,2065.437
2026-03-07,RT_NSW1,1412.7
2026-03-07,RT_NSW2,1412.7
2026-03-07,RT_NSW3,1412.7
2026-03-07,RT_NSW4,1412.7
2026-03-07,RT_NSW5,1412.7
2026-03-07,RT_NSW6,1412.7
2026-03-07,RT_QLD1,1412.7
2026-03-07,RT_SA1,1412.7
2026-03-07,RT_SA2,1412.7
2026-03-07,RT_SA3,1412.7
2026-03-07,RT_SA4,1412.7
2026-03-07,RT_SA5,1412.7
2026-03-07,RT_SA6,1412.7
2026-03-07,RT_TAS1,1412.7
2026-03-07,RT_VIC1,1412.7
2026-03-07,RT_VIC10,1412.7
2026-03-07,RT_VIC11,1412.7
2026-03-07,RT_VIC12,1412.7
2026-03-07,RT_VIC2,1412.7
2026-03-07,RT_VIC3,1412.7
2026-03-07,RT_VIC4,1412.7
2026-03-07,RT_VIC5,1412.7
2026-03-07,RT_VIC6,1412.7
2026-03-07,RT_VIC7,1412.7
2026-03-07,RT_VIC8,1412.7
2026-03-07,RT_VIC9,1412.7
2026-03-07,RUGBYR1,1795.357
2026-03-07,RYANCWF1,1729.5099999999998
2026-03-07,RYEPARK1,2309.737
2026-03-07,SALTCRK1,2409.6540000000005
2026-03-07,SAPHWF1,2078.824
2026-03-07,SEBSF1,2321.861
2026-03-07,SHGEN,3704.514
2026-03-07,SHPUMP,2309.585
2026-03-07,SITHE01,2763.4710000000005
2026-03-07,SMCSF1,2911.8039999999996
2026-03-07,SMTHBES1,4831.33
2026-03-07,SNAPPER1,3158.9880000000003
2026-03-07,SNB01,1549.3325
2026-03-07,SNB02,2085.3599999999997
2026-03-07,SNOWNTH1,2122.3590000000004
2026-03-07,SNOWSTH1,2083.175
2026-03-07,SNOWTWN1,2360.1829999999995
2026-03-07,SNOWYP,-21.76400000000001
2026-03-07,SNUG1,4082.561
2026-03-07,SRSF1,2772.053
2026-03-07,STAN-1,2074.982
2026-03-07,STAN-2,2074.982
2026-03-07,STAN-3,2074.982
2026-03-07,STAN-4,2074.982
2026-03-07,STARHLWF,1952.9550000000004
2026-03-07,STOCKYD1,1882.5100000000002
2026-03-07,STUBSF1,2119.922
2026-03-07,STUBSF2,2119.922
2026-03-07,STWF1,2474.761
2026-03-07,SUNRSF1,2608.862
2026-03-07,SUNTPSF1,2444.107
2026-03-07,SWANBBF1,1749.2404999999999
2026-03-07,SWAN_E,3835.436
2026-03-07,TALWA1,5127.573999999999
2026-03-07,TALWB1,5208.279
2026-03-07,TARALGA1,2396.371
2026-03-07,TARBESS1,1996.6290000000001
2026-03-07,TARONG#1,1996.5969999999998
2026-03-07,TARONG#2,1996.5969999999998
2026-03-07,TARONG#3,1996.5969999999998
2026-03-07,TARONG#4,1996.5969999999998
2026-03-07,TARRALEA,1914.1380000000004
2026-03-07,TB2B1,1553.0115
2026-03-07,TB2SF1,2355.824
2026-03-07,TBSF1,1943.4
2026-03-07,TEMPB1,2328.281
2026-03-07,TIB1,3190.8985000000002
2026-03-07,TNPS1,1997.8280000000002
2026-03-07,TORRB1,4690.1669999999995
2026-03-07,TORRB2,4690.1669999999995
2026-03-07,TORRB3,4690.1669999999995
2026-03-07,TORRB4,4690.1669999999995
2026-03-07,TREVALLN,2002.1200000000001
2026-03-07,TRGBESS1,1927.5149999999999
2026-03-07,TRIBUTE,1882.753
2026-03-07,TUMUT3,1924.137
2026-03-07,TUNGATIN,1841.2440000000001
2026-03-07,TVCC201,2032.288
2026-03-07,TVPP104,2029.384
2026-03-07,ULPBESS1,2443.8049999999994
2026-03-07,UPPTUMUT,1979.685
2026-03-07,URANQ11,3090.8829999999994
2026-03-07,URANQ12,3090.8829999999994
2026-03-07,URANQ13,3090.8829999999994
2026-03-07,URANQ14,3090.8829999999994
2026-03-07,VBB1,2762.7475000000004
2026-03-07,VP5,3850.6399999999994
2026-03-07,VP6,3850.6399999999994
2026-03-07,VPGS1,2159.192
2026-03-07,VPGS2,2159.2039999999997
2026-03-07,VPGS3,2159.204
2026-03-07,VPGS4,2159.196
2026-03-07,VPGS5,2159.2
2026-03-07,VPGS6,2159.1940000000004
2026-03-07,W/HOE#1,3832.4689999999996
2026-03-07,W/HOE#2,3822.3160000000003
2026-03-07,WAGGNSF1,2293.82
2026-03-07,WALGRV1,4517.392000000001
2026-03-07,WAMBOWF1,2068.62
2026-03-07,WANDB1,3278.5285000000003
2026-03-07,WANDSF1,1921.506
2026-03-07,WARWSF1,2193.999
2026-03-07,WARWSF2,2191.7929999999997
2026-03-07,WATERLWF,2122.9550000000004
2026-03-07,WDBESS1,3221.2349999999997
2026-03-07,WDBESS2,2866.853
2026-03-07,WDGPH1,1840.462
2026-03-07,WELLSF1,2049.4289999999996
2026-03-07,WELNSF1,2230.531
2026-03-07,WEMENSF1,3495.5869999999995
2026-03-07,WGWF1,3448.571
2026-03-07,WHITSF1,3519.7399999999993
2026-03-07,WINTSF1,2338.514
2026-03-07,WKIEWA1,3444.4519999999998
2026-03-07,WKIEWA2,3444.4519999999998
2026-03-07,WLWLSF1,2007.893
2026-03-07,WLWLSF2,2007.893
2026-03-07,WOLARSF1,2486.313
2026-03-07,WOODLWN1,3498.0440000000003
2026-03-07,WOOLGSF1,2194.246
2026-03-07,WPWF,2669.2399999999993
2026-03-07,WRSF1,1600.508
2026-03-07,WRWF1,2027.9600000000003
2026-03-07,WSTWYSF1,1881.163
2026-03-07,WTAHB1,2573.4764999999998
2026-03-07,WUNUSF1,2075.3630000000003
2026-03-07,WYASF1,1916.5240000000001
2026-03-07,YABULU,2978.5130000000004
2026-03-07,YABULU2,3018.82
2026-03-07,YARANSF1,2619.5209999999997
2026-03-07,YARWUN_1,1087.949
2026-03-07,YATSF1,2210.324
2026-03-07,YENDWF1,2364.117
2026-03-07,YWPS1,3671.196
2026-03-07,YWPS2,3642.7349999999997
2026-03-07,YWPS3,3642.7349999999997
2026-03-07,YWPS4,3642.7349999999997
2026-03-08,ADPBA1,728.5
2026-03-08,ADPPV1,2272.065
2026-03-08,AGLHAL,5115.82
2026-03-08,AGLSOM,3382.0619999999994
2026-03-08,ALDGASF1,1755.5090000000005
2026-03-08,ANGAST1,3545.004000000001
2026-03-08,ARWF1,1941.3939999999996
2026-03-08,AVLSF1,1575.0649999999998
2026-03-08,BALB1,147.10150000000004
2026-03-08,BALDHWF1,1774.3310000000001
2026-03-08,BANGOWF1,2254.439
2026-03-08,BANGOWF2,2279.4359999999997
2026-03-08,BANN1,1539.3999999999996
2026-03-08,BARCALDN,3200.947
2026-03-08,BARKIPS1,4355.193
2026-03-08,BARRON-1,3109.13
2026-03-08,BARRON-2,3109.13
2026-03-08,BASTYAN,1894.306
2026-03-08,BBATTERY1,2575.3084999999996
2026-03-08,BBTHREE1,2025.4870000000003
2026-03-08,BBTHREE2,2025.5050000000003
2026-03-08,BBTHREE3,2025.5220000000002
2026-03-08,BDL01,4393.464
2026-03-08,BDL02,4391.523
2026-03-08,BERYLSF1,2366.576
2026-03-08,BHB1,3204.1240000000003
2026-03-08,BLOWERNG,-71.59899999999999
2026-03-08,BLUEGSF1,2678.4080000000004
2026-03-08,BLUFF1,2927.0299999999997
2026-03-08,BLYTHB1,3207.134
2026-03-08,BNGSF1,1923.1200000000001
2026-03-08,BNGSF2,1923.1200000000001
2026-03-08,BOCORWF1,2226.1709999999994
2026-03-08,BODWF1,3482.8
2026-03-08,BOLIVPS1,4843.553999999999
2026-03-08,BOMENSF1,2673.288
2026-03-08,BOWWBA1,728.5
2026-03-08,BOWWPV1,2179.978
2026-03-08,BRAEMAR1,2908.613
2026-03-08,BRAEMAR2,3076.986
2026-03-08,BRAEMAR3,3489.767999999999
2026-03-08,BRAEMAR5,3801.5509999999995
2026-03-08,BRAEMAR6,3801.5509999999995
2026-03-08,BRAEMAR7,3801.5509999999995
2026-03-08,BRDDSF01,2210.674
2026-03-08,BRNDBES1,3215.978
2026-03-08,BROKENH1,2341.982
2026-03-08,BRYB1WF1,1589.0629999999999
2026-03-08,BRYB2WF2,2390.8779999999997
2026-03-08,BULBES1,2665.6749999999993
2026-03-08,BULGANA1,1719.8049999999996
2026-03-08,BUNGAMB1,3462.2660000000005
2026-03-08,BUSF1,1748.605
2026-03-08,BW01,3924.9600000000005
2026-03-08,BW02,3924.9600000000005
2026-03-08,BW03,3923.923
2026-03-08,BW04,3923.923
2026-03-08,CALL_B_1,2806.395
2026-03-08,CALL_B_2,2806.395
2026-03-08,CAPBES1,3217.5855
2026-03-08,CATHROCK,1768.091
2026-03-08,CBWWBA1,728.5
2026-03-08,CETHANA,1921.3439999999998
2026-03-08,CG1,2164.3149999999996
2026-03-08,CG2,2164.3389999999995
2026-03-08,CG3,2164.323
2026-03-08,CG4,2164.331
2026-03-08,CGBESS01,3436.4674999999997
2026-03-08,CHBESS1,1895.6889999999999
2026-03-08,CHILDSF1,2775.1090000000004
2026-03-08,CHYTWF1,3200.745
2026-03-08,CLARESF1,2162.339
2026-03-08,CLEMGPWF,2438.804
2026-03-08,CLERMSF1,2249.2539999999995
2026-03-08,CLRKCWF1,1798.7789999999998
2026-03-08,CLRKCWF2,2297.714
2026-03-08,CNUNDAWF,1867.2659999999996
2026-03-08,COHUNSF1,1746.0429999999997
2026-03-08,COLEASF1,1734.3049999999998
2026-03-08,COLUMSF1,2380.639
2026-03-08,COLWF01,2645.704
2026-03-08,COOPGWF1,2780.82
2026-03-08,CPP_3,2764.579
2026-03-08,CPP_4,2764.579
2026-03-08,CPSA,3358.072
2026-03-08,CROOKWF2,2020.539
2026-03-08,CROOKWF3,1696.0520000000001
2026-03-08,CROWLWF1,2238.201
2026-03-08,CRURWF1,2291.156
2026-03-08,CRWARP1,1959.4210000000003
2026-03-08,CRWASF1,2312.718
2026-03-08,CSPVPS1,1675.6289999999997
2026-03-08,CTHLWF1,2772.2709999999997
2026-03-08,CUSF1,1849.895
2026-03-08,DALNTH1,3737.0020000000004
2026-03-08,DARLSF1,2301.019
2026-03-08,DARTM1,4092.7399999999993
2026-03-08,DAYDSF1,3692.631
2026-03-08,DDPS1,3534.303
2026-03-08,DDSF1,2984.2470000000003
2026-03-08,DEVILS_G,1950.2939999999999
2026-03-08,DG_NSW1,1412.7
2026-03-08,DG_QLD1,1412.7
2026-03-08,DG_SA1,1412.7
2026-03-08,DG_TAS1,1412.7
2026-03-08,DG_VIC1,1412.7
2026-03-08,DPNTB1,1842.1559999999997
2026-03-08,DRVIOT06,51.1
2026-03-08,DRXNAD01,2075.0
2026-03-08,DRXNAE01,2075.0
2026-03-08,DRXNDA01,2077.83
2026-03-08,DRXNDA02,2077.63
2026-03-08,DRXNDA03,2077.63
2026-03-08,DRXNDA04,2077.63
2026-03-08,DRXNDB04,2075.0
2026-03-08,DRXNDE01,2777.83
2026-03-08,DRXNDJ01,2095.0299999999997
2026-03-08,DRXNDW01,2075.0
2026-03-08,DRXNFF01,2075.0
2026-03-08,DRXNFS01,2077.6
2026-03-08,DRXNQX01,2075.0
2026-03-08,DRXNSS01,2075.0
2026-03-08,DRXNTM02,4992.6
2026-03-08,DRXNVS01,2075.0
2026-03-08,DRXQDA01,2078.5
2026-03-08,DRXQQE01,2075.0
2026-03-08,DRXSQS01,2078.6
2026-03-08,DRXVAE01,51.1
2026-03-08,DRXVDJ01,2075.23
2026-03-08,DRXVDP01,2165.0
2026-03-08,DRXVDX01,2775.0299999999997
2026-03-08,DRXVQP01,2775.23
2026-03-08,DRXVQX01,2775.0299999999997
2026-03-08,DRXVQX02,2075.0
2026-03-08,DRYCGT1,5114.236
2026-03-08,DRYCGT2,4461.176
2026-03-08,DRYCGT3,5088.072
2026-03-08,DULAWF1,2722.7310000000007
2026-03-08,DUNDWF1,2462.25
2026-03-08,DUNDWF2,2514.356
2026-03-08,DUNDWF3,2442.1690000000003
2026-03-08,EDENVSF1,2761.857
2026-03-08,EILDON1,3512.3959999999997
2026-03-08,EILDON2,3512.3959999999997
2026-03-08,ELAINWF1,2406.782
2026-03-08,EMERASF1,1765.227
2026-03-08,ER01,3649.422
2026-03-08,ER02,3649.422
2026-03-08,ER03,3652.387
2026-03-08,ER04,3652.387
2026-03-08,ERB01,1524.9080000000006
2026-03-08,FINLYSF1,1951.4029999999998
2026-03-08,FISHER,1933.407
2026-03-08,FLYCRKWF,2241.173
2026-03-08,GANGARR1,1896.518
2026-03-08,GANNB1,1826.3980000000004
2026-03-08,GANNSF1,2173.898
2026-03-08,GESF1,1703.6899999999998
2026-03-08,GIRGSF,1734.1329999999998
2026-03-08,GLENSF1,2094.442
2026-03-08,GLRWNSF1,2363.254
2026-03-08,GNNDHSF1,2200.578
2026-03-08,GOESF1,1967.2069999999999
2026-03-08,GOONSF1,2666.278
2026-03-08,GORDON,1945.7460000000003
2026-03-08,GPWFEST1,2157.57
2026-03-08,GPWFEST2,2157.57
2026-03-08,GPWFEST3,2152.6040000000003
2026-03-08,GPWFWST1,2158.233
2026-03-08,GPWFWST2,2158.233
2026-03-08,GRANWF1,2097.9109999999996
2026-03-08,GREENB1,1956.718
2026-03-08,GSTONE1,2073.344
2026-03-08,GSTONE2,2073.344
2026-03-08,GSTONE3,2068.085
2026-03-08,GSTONE4,2068.085
2026-03-08,GSTONE5,2073.344
2026-03-08,GSTONE6,2073.344
2026-03-08,GSWF1A,1839.5220000000002
2026-03-08,GSWF1B1,1839.5489999999998
2026-03-08,GULLRSF1,2380.396
2026-03-08,GULLRWF1,2403.4440000000004
2026-03-08,GULLRWF2,2403.4440000000004
2026-03-08,GUNNING1,1753.3830000000003
2026-03-08,GUSF1,2206.377
2026-03-08,GUTHEGA,1907.9899999999998
2026-03-08,HALLWF1,2948.3900000000003
2026-03-08,HALLWF2,2931.108
2026-03-08,HAMISF1,2586.084
2026-03-08,HAUGHT11,2536.334
2026-03-08,HAYMSF1,2660.279
2026-03-08,HBESS1,1724.8845000000001
2026-03-08,HD1WF1,1677.771
2026-03-08,HDWF1,3455.843
2026-03-08,HDWF2,3454.4089999999997
2026-03-08,HDWF3,3454.505
2026-03-08,HEZ1,2338.542
2026-03-08,HILLSTN1,1780.8580000000002
2026-03-08,HPR1,2849.6730000000002
2026-03-08,HUMENSW,2063.448
2026-03-08,HUMEV,2132.2390000000005
2026-03-08,HUNTER1,2144.329
2026-03-08,HUNTER2,2144.3360000000002
2026-03-08,HVWWBA1,728.908
2026-03-08,HVWWPV1,2341.982
2026-03-08,JBUTTERS,1903.5410000000004
2026-03-08,JEMALNG1,1716.9059999999995
2026-03-08,JLA01,5271.556000000001
2026-03-08,JLA02,5271.556000000001
2026-03-08,JLA03,5271.556000000001
2026-03-08,JLA04,5271.556000000001
2026-03-08,JLB01,5271.55
2026-03-08,JLB02,5271.55
2026-03-08,JLB03,5271.55
2026-03-08,JUNEESF1,2252.629
2026-03-08,KABANWF1,1777.8780000000002
2026-03-08,KAREEYA1,1932.7369999999999
2026-03-08,KAREEYA2,1932.764
2026-03-08,KAREEYA3,1932.729
2026-03-08,KAREEYA4,1932.7509999999997
2026-03-08,KARSF1,2156.2249999999995
2026-03-08,KEPSF1,1655.9029999999998
2026-03-08,KEPWF1,1655.9029999999998
2026-03-08,KERNGSP1,2338.578
2026-03-08,KESSB1,3134.948
2026-03-08,KIAMSF1,1442.8319999999999
2026-03-08,KIATAWF1,1998.4649999999997
2026-03-08,KIDSPHG1,51.1
2026-03-08,KIDSPHG2,51.1
2026-03-08,KIDSPHL1,51.1
2026-03-08,KIDSPHL2,51.1
2026-03-08,KINGASF1,1875.0030000000006
2026-03-08,KPP_1,2788.777
2026-03-08,KSP1,1786.503
2026-03-08,LADBROK1,6291.861999999999
2026-03-08,LADBROK2,6291.861999999999
2026-03-08,LANCSF1,1806.462
2026-03-08,LBB1,3582.4679999999994
2026-03-08,LDBESS1,3388.2125
2026-03-08,LEM_WIL,1962.5009999999997
2026-03-08,LGAPBS1,3400.840999999999
2026-03-08,LGAPWF1,2364.019
2026-03-08,LGAPWF2,2364.019
2026-03-08,LILYSF1,3682.0600000000004
2026-03-08,LIMBESS1,1430.7455
2026-03-08,LIMOSF11,1772.5919999999999
2026-03-08,LIMOSF21,1799.6029999999998
2026-03-08,LI_WY_CA,1998.8809999999999
2026-03-08,LKBONNY1,1678.527
2026-03-08,LKBONNY2,1673.809
2026-03-08,LKBONNY3,1678.423
2026-03-08,LK_ECHO,1889.11
2026-03-08,LNGS1,2195.85
2026-03-08,LNGS2,2195.835
2026-03-08,LONSDALE,3551.8089999999997
2026-03-08,LOYYB1,1930.532
2026-03-08,LOYYB2,1930.532
2026-03-08,LVES1,1939.7704999999999
2026-03-08,LYA1,1967.843
2026-03-08,LYA2,1967.843
2026-03-08,LYA3,1967.843
2026-03-08,LYA4,1967.843
2026-03-08,MACARTH1,3214.437
2026-03-08,MACKNTSH,1865.8220000000001
2026-03-08,MANNSF2,2408.961
2026-03-08,MANNUMB1,1117.049
2026-03-08,MANSLR1,3680.165
2026-03-08,MAPS2PV1,2256.3349999999996
2026-03-08,MAPS3PV1,2252.98
2026-03-08,MARYRSF1,1843.187
2026-03-08,MBPS2PV1,2226.32
2026-03-08,MCINTYR1,1867.461
2026-03-08,MCKAY1,3499.4309999999996
2026-03-08,MEADOWBK,1989.9280000000003
2026-03-08,MERCER01,2461.4820000000004
2026-03-08,METZSF1,2263.9259999999995
2026-03-08,MEWF1,1844.107
2026-03-08,MIDDLSF1,1737.3970000000002
2026-03-08,MINTARO,4632.816
2026-03-08,MLB01,2084.073
2026-03-08,MOKOSF1,2281.011
2026-03-08,MOLNGSF1,2105.773
2026-03-08,MOORAWF1,2076.0060000000003
2026-03-08,MOREESF1,1696.839
2026-03-08,MORTLK11,3832.286
2026-03-08,MORTLK12,3832.1160000000004
2026-03-08,MOUSF1,2073.492
2026-03-08,MP1,5005.532
2026-03-08,MP2,5005.532
2026-03-08,MPP_1,3320.2419999999997
2026-03-08,MPP_2,3320.2419999999997
2026-03-08,MREHA1,1049.9585000000002
2026-03-08,MREHA2,1076.8375
2026-03-08,MREHA3,1025.8525000000002
2026-03-08,MRTLSWF1,1835.6510000000003
2026-03-08,MSTUART1,6193.464
2026-03-08,MSTUART2,6193.464
2026-03-08,MSTUART3,6193.464
2026-03-08,MTGELWF1,1858.1560000000002
2026-03-08,MTMILLAR,2418.7799999999997
2026-03-08,MUCRKSF1,1849.3190000000006
2026-03-08,MURRAY,2065.942
2026-03-08,MUSSELR1,1755.4809999999998
2026-03-08,MUWAWF1,1804.241
2026-03-08,MUWAWF2,2757.4729999999995
2026-03-08,MWPS1PV1,2233.946
2026-03-08,MWPS2PV1,2208.4039999999995
2026-03-08,MWPS3PV1,2179.121
2026-03-08,MWPS4PV1,2165.911
2026-03-08,NBHWF1,3149.3859999999995
2026-03-08,NESBESS1,2266.4934999999996
2026-03-08,NESBESS2,2266.4935
2026-03-08,NEVERSF1,1795.9589999999996
2026-03-08,NEWENSF1,1902.1950000000002
2026-03-08,NEWENSF2,1902.1950000000002
2026-03-08,NPS,3710.296
2026-03-08,NUMURSF1,1781.4270000000001
2026-03-08,NYNGAN1,2422.75
2026-03-08,OAKEY1,4399.544
2026-03-08,OAKEY1SF,1995.2100000000003
2026-03-08,OAKEY2,4399.544
2026-03-08,OAKEY2SF,1989.4740000000002
2026-03-08,OAKLAND1,3737.486
2026-03-08,ORABESS1,1890.8449999999998
2026-03-08,OSB-AG,6158.726000000001
2026-03-08,PAREPS1,1757.378
2026-03-08,PAREPW1,1757.378
2026-03-08,PARSF1,1792.711
2026-03-08,PIBESS1,2313.2245000000003
2026-03-08,POAT110,1980.007
2026-03-08,POAT220,1996.622
2026-03-08,POR01,4276.9710000000005
2026-03-08,POR03,4284.06
2026-03-08,PPCCGT,3919.3770000000004
2026-03-08,PTSTAN1,3547.1639999999998
2026-03-08,PUMP1,2076.0600000000004
2026-03-08,PUMP2,2075.61
2026-03-08,QBYNB1,2430.3145
2026-03-08,QPS1,6459.387
2026-03-08,QPS2,6459.387
2026-03-08,QPS3,6459.387
2026-03-08,QPS4,6459.387
2026-03-08,QPS5,6412.785999999998
2026-03-08,QPSFB1,1778.0280000000002
2026-03-08,QPSFB2,1627.6
2026-03-08,RANGEB1,3130.6175000000003
2026-03-08,REECE1,1866.423
2026-03-08,REECE2,1863.3529999999998
2026-03-08,RESS1,2788.5079999999994
2026-03-08,RIVNB2,1839.7605000000003
2026-03-08,ROMA_7,5795.445
2026-03-08,ROMA_8,5795.445
2026-03-08,RRSF1,2065.437
2026-03-08,RT_NSW1,1412.7
2026-03-08,RT_NSW2,1412.7
2026-03-08,RT_NSW3,1412.7
2026-03-08,RT_NSW4,1412.7
2026-03-08,RT_NSW5,1412.7
2026-03-08,RT_NSW6,1412.7
2026-03-08,RT_QLD1,1412.7
2026-03-08,RT_SA1,1412.7
2026-03-08,RT_SA2,1412.7
2026-03-08,RT_SA3,1412.7
2026-03-08,RT_SA4,1412.7
2026-03-08,RT_SA5,1412.7
2026-03-08,RT_SA6,1412.7
2026-03-08,RT_TAS1,1412.7
2026-03-08,RT_VIC1,1412.7
2026-03-08,RT_VIC10,1412.7
2026-03-08,RT_VIC11,1412.7
2026-03-08,RT_VIC12,1412.7
2026-03-08,RT_VIC2,1412.7
2026-03-08,RT_VIC3,1412.7
2026-03-08,RT_VIC4,1412.7
2026-03-08,RT_VIC5,1412.7
2026-03-08,RT_VIC6,1412.7
2026-03-08,RT_VIC7,1412.7
2026-03-08,RT_VIC8,1412.7
2026-03-08,RT_VIC9,1412.7
2026-03-08,RUGBYR1,1795.357
2026-03-08,RYANCWF1,1729.5099999999998
2026-03-08,RYEPARK1,2309.737
2026-03-08,SALTCRK1,2409.6540000000005
2026-03-08,SAPHWF1,2078.824
2026-03-08,SEBSF1,2321.861
2026-03-08,SHGEN,3704.514
2026-03-08,SHPUMP,2309.585
2026-03-08,SITHE01,2763.4710000000005
2026-03-08,SMCSF1,2911.8039999999996
2026-03-08,SMTHBES1,4831.329999999999
